,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message
522,False,/hDMEUxeh7stZff5LIVbOunlvbHa.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}]",http://www.pixar.com/short_films/cars-toons/Heavy-Metal-Mater,148607.0,tt1559825,en,Heavy Metal Mater,"Mater and Lightning McQueen are ready to rock! When Mater's garage band, Mater and the Gas Caps, records a hit song, Mater becomes a rock legend. Then Lightning joins Mater's band for the rock concert of the century!",7.432,/5WFqQ6VhbPP1JGDe0RDWW5PPLgE.jpg,"[{'id': 3, 'logo_path': '/1TjvGVDMYsj6JBxOAkUHpPEwLf7.png', 'name': 'Pixar', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-10-08,0.0,4.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Heavy Metal Mater,False,6.0,35.0,,
523,False,/18qsJ8jebmJuZ3bcIWracsIvhnM.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,35656.0,tt1294136,en,As Good As Dead,"Seeking revenge for the murder of their religious leader, fundamental loyalists kidnap and torture the man they believe responsible, but the ensuing clash of right vs. left ideologies quickly reveals that they may have the wrong man, which puts them on a path toward a shocking twist",4.373,/4q4fSQSuYJGdM6AXCImm5Mle4kF.jpg,"[{'id': 71489, 'logo_path': None, 'name': 'First Line Entertainment', 'origin_country': ''}, {'id': 71490, 'logo_path': None, 'name': 'Eclectic Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-25,0.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Can you escape your past?,As Good As Dead,False,4.5,24.0,,
524,False,/mwppSJeBFmEX4o8cc1NREjTZORO.jpg,,425000.0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",http://www.hunterpreythemovie.com/,41360.0,tt1270291,en,Hunter Prey,"The Prometheus has dropped out of orbit. Communications and life support systems are down. Situation Critical: Status of Crew and Prisoner unknown. With orders to catch their Alien Prisoner alive the surviving crew of the spaceship Prometheus pursue a dangerous game of cat-and-mouse with their escaped prisoner on a deserted and barren planet. But, who is the hunter and who is its prey?",8.419,/5kv2w3ZjXQx5MEMdn3cBfRuLAca.jpg,"[{'id': 10806, 'logo_path': None, 'name': 'NBV Productions', 'origin_country': ''}, {'id': 21593, 'logo_path': None, 'name': 'Montauk Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One man. One alien. One choice.,Hunter Prey,False,5.6,60.0,,
525,False,/s6Dw0ga7wIUPEShPQUkxnagtddM.jpg,,5000000.0,"[{'id': 37, 'name': 'Western'}]",,71244.0,tt0066093,en,Monte Walsh,"Monte Walsh is an aging cowboy facing the ending days of the Wild West era. As barbed wire and railways steadily eliminate the need for the cowboy, Monte and his friends are left with fewer and fewer options. New work opportunities are available to them, but the freedom of the open prarie is what they long for. Eventually, they all must say goodbye to the lives they knew, and try to make a new start.",4.477,/oASAa5HE0J4lqfIsaSegzglU9ij.jpg,"[{'id': 3070, 'logo_path': None, 'name': 'Cinema Center Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1970-10-02,0.0,106.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Monte Walsh is what the West was all about.,Monte Walsh,False,6.1,26.0,,
526,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,59419.0,tt1438251,en,The Best and the Brightest,"Set in the world of New York City's elite private kindergartens, The Best and the Brightest centers on a fresh-faced young couple, Samantha and Jeff, who have only recently moved into town. The comedy centers on their dawning realization of the lengths they must go to in order to get their five-year-old daughter into school.",4.278,/2DMVV9lFruRPCFIljehT4ufqZ1Y.jpg,"[{'id': 66349, 'logo_path': None, 'name': 'High Treason Pictures', 'origin_country': ''}, {'id': 6831, 'logo_path': '/ojg8jqsVLGDvuJowOkZQZVV42AA.png', 'name': 'Big Indie Pictures', 'origin_country': 'US'}, {'id': 66350, 'logo_path': None, 'name': 'Wellfleet Phantasy Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,93.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Best and the Brightest,False,4.8,14.0,,
527,False,,,1500000.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.wastelandmovie.com,46689.0,tt1268204,en,Waste Land,"An uplifting feature documentary highlighting the transformative power of art and the beauty of the human spirit. Top-selling contemporary artist Vik Muniz takes us on an emotional journey from Jardim Gramacho, the world's largest landfill on the outskirts of Rio de Janeiro, to the heights of international art stardom. Vik collaborates with the brilliant catadores, pickers of recyclable materials, true Shakespearean characters who live and work in the garbage quoting Machiavelli and showing us how to recycle ourselves.",5.789,/wvaVhCRVPSYZp2A3utfyrPl0dNw.jpg,"[{'id': 345, 'logo_path': '/hj2nqoG2F9COm16fqvM0YpY3jL4.png', 'name': 'O2 Filmes', 'origin_country': 'BR'}, {'id': 66625, 'logo_path': None, 'name': 'Almega Projects', 'origin_country': ''}]","[{'iso_3166_1': 'BR', 'name': 'Brazil'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2010-01-24,187716.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",Released,What happens in the world's largest trash city will transform you.,Waste Land,False,7.8,62.0,,
528,False,/rCUI25z0DwcMVBMfZ5MOmMWazkG.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}]",,57389.0,tt1646975,it,Le quattro volte,"An old shepherd lives his last days in a quiet medieval village perched high on the hills of Calabria, at the southernmost tip of Italy. He herds goats under skies that most villagers have deserted long ago. He is sick, and believes to find his medicine in the dust he collects on the church floor, which he drinks in his water every day.",4.239,/wx6yDUCgDaa73QWEblp6fFILGE5.jpg,"[{'id': 7144, 'logo_path': '/wqc8HTYdCCFnguN2Ma55lr2HIyC.png', 'name': 'Vivo Film', 'origin_country': 'IT'}, {'id': 20691, 'logo_path': None, 'name': 'Essential Filmproduktion', 'origin_country': 'DE'}, {'id': 10358, 'logo_path': '/pvgiWovEFHYoOO49V7arAhitWTM.png', 'name': 'Ventura Film', 'origin_country': 'CH'}, {'id': 121392, 'logo_path': None, 'name': 'Invisible Film', 'origin_country': 'IT'}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'CH', 'name': 'Switzerland'}]",2010-05-28,0.0,88.0,"[{'iso_639_1': 'xx', 'name': 'No Language'}]",Released,Human. Animal. Vegetable. Mineral.,The Four Times,False,7.6,56.0,,
529,False,/qucJgb3CSPuMSWspaD2M1v5IXP4.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",http://thatsallfolks.com/,48740.0,tt1675852,en,Coyote Falls,"Wile E. Coyote has ordered an ACME bungee cord and has set up a birdseed trap under a highway bridge. It’s a ""foolproof"" plan that takes everything into consideration... except oncoming traffic.",7.377,/lqmufMjRKeg98D5FDoPl0p0ykmj.jpg,"[{'id': 2787, 'logo_path': None, 'name': 'Reel FX Creative Studios', 'origin_country': ''}, {'id': 2785, 'logo_path': '/l5zW8jjmQOCx2dFmvnmbYmqoBmL.png', 'name': 'Warner Bros. Animation', 'origin_country': 'US'}, {'id': 174, 'logo_path': '/IuAlhI9eVC9Z8UQWOIDdWRKSEJ.png', 'name': 'Warner Bros. Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-07-30,0.0,3.0,[],Released,,Coyote Falls,False,7.3,26.0,,
530,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://frankieandalice.com/,55061.0,tt1221208,en,Frankie & Alice,A drama centered on a go-go dancer with multiple personality disorder who struggles to remain her true self and begins working with a psychotherapist to uncover the mystery of the inner ghosts that haunt her.,7.792,/4zXkZirn2QezrEFHWeAOkOxdjxj.jpg,"[{'id': 7091, 'logo_path': None, 'name': 'Access Motion Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-12-10,693181.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Turn back, look forward",Frankie & Alice,False,5.8,60.0,,
531,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.ifcfilms.com/films/black-heaven,49001.0,tt1479269,fr,L'Autre monde,"An innocent young man becomes enamored with a mysterious girl. He is lured into ""Black Hole"" - a dark, obscure video game world of avatars with deadly serious intentions in the real world.",3.241,/fgRdjS3k07Zmceom4FcQlTNTdLM.jpg,"[{'id': 5381, 'logo_path': '/m6vSpFeYtFoW1lNv5mpLHzH4eLL.png', 'name': 'Backup Media', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2010-07-14,0.0,105.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Released,Want to Play?,Black Heaven,False,5.7,46.0,,
532,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",,25891.0,tt1209378,en,ExTerminators,"Alex is a lonely accountant whose one act of rage results in her being sentenced to court-ordered therapy. There she meets Stella, the owner of a small extermination business who uses her car as a weapon, and Nikki, a dental technician with the face of an angel and the mind of a sociopath. Together these women form their own ""silent revolution"", wreaking havoc on the abusive men in their lives.",7.525,/uRwnsVTMjUx7uWXJDW2TBIZhDme.jpg,"[{'id': 2320, 'logo_path': '/nSAXfUCy16cNRiPlBMHeb700t9p.png', 'name': 'UTV Motion Pictures', 'origin_country': 'IN'}, {'id': 4430, 'logo_path': None, 'name': 'Michaelson Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-05,0.0,92.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A girls' club with killer attitude.,ExTerminators,False,5.4,64.0,,
533,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",http://www.allaboutevilthemovie.com/,70448.0,tt1307858,en,All About Evil,"Deborah quickly cultivates a rabid legion of San Franciscan gore fans who help catapult her to new-found local celebrity-- business booms so quickly, she's forced to bring on a full film crew of like-minded misfits to meet the demand! Her adoring public, and even her biggest fan-- high school student Steven-- don’t realize that the murders in the movies are all too real. But will this brooding youth catch the blame as Deborah's steady stream of 'actors' keep disappearing at an ever-quickening pace? What grisly fate awaits those that dare enter the Victoria theatre? Find out in ALL ABOUT EVIL!",5.557,/vJOtBW2q9mwLuEsxvQxhzQ7i74o.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-01,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,People are dying to get into this movie,All About Evil,False,5.6,31.0,,
534,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.sombrero.fr/filmographie.php?langue=en&fiche=32,59957.0,tt1263740,fr,Mères et filles,"In the 1950s, Louise left her husband when their children were still little. She was never heard from again. Her daughter Martine stayed in the small seaside town, where she became a doctor. Martine's daughter, Audrey, a thirty-year-old independent woman, returns to visit her parents. By chance, she finds a notebook that belonged to her grandmother, a diary that may at last explain her departure. Will it reveal the things left unsaid, that have altered the relationships within the heart of the family ever since? In it, will Audrey find answers to the questions that she is asking herself about her own future?",5.193,/rpjeY0EL0tfoKHNFpzvVC8PIpbS.jpg,"[{'id': 309, 'logo_path': None, 'name': 'Angoa-Agicoa', 'origin_country': ''}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 3416, 'logo_path': None, 'name': 'Sombrero Films', 'origin_country': ''}, {'id': 6301, 'logo_path': None, 'name': 'CinéCinéma', 'origin_country': ''}, {'id': 9116, 'logo_path': '/vYeYdFxDWoqBzFgYz2Tf9d2ZseE.png', 'name': 'SODEC', 'origin_country': 'CA'}, {'id': 11244, 'logo_path': '/exk8IDzTxJtC0d92JmON90ff3tG.png', 'name': 'France 3', 'origin_country': 'FR'}, {'id': 78891, 'logo_path': None, 'name': 'Sombrero Productions', 'origin_country': 'FR'}, {'id': 78892, 'logo_path': None, 'name': 'Filmo', 'origin_country': ''}, {'id': 78893, 'logo_path': None, 'name': 'Aquitaine Tournages', 'origin_country': ''}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}]",2009-10-07,0.0,105.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Hidden Diary,False,6.4,15.0,,
535,False,/mdOE4NdJqh5VXzkYKi50qJM1st7.jpg,"{'id': 182923, 'name': 'Tetsuo Collection', 'poster_path': '/l8OT4LLig2BBBTCMijcrreDk6f6.jpg', 'backdrop_path': '/6fCcJEC0orrFkIXd4NUxgVcyPK9.jpg'}",0.0,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.tetsuo-project.jp/,52034.0,tt1176416,ja,鉄男 THE BULLET MAN,"An American named Anthony is living and working in Tokyo and married to a Japanese woman. When their son is killed by the same driver who creates the Tetsuos in previous films, he makes the transformation into Tetsuo.",3.829,/sYcYjZ65YEEelekUgJcUp4HkRmw.jpg,"[{'id': 3033, 'logo_path': None, 'name': 'Asmik Ace', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2009-09-05,0.0,71.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Tetsuo: The Bullet Man,False,5.7,37.0,,
536,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",http://www.tournee-lefilm.com/,41273.0,tt1451762,fr,Tournée,"Formerly successful television producer Joachim Zand returns from America to his native France, where he previously has left everything behind, including friends, enemies and his own children. In his company is a burlesque striptease troupe whom he has promised a grand performance in Paris. Together they tour the French port cities, staying at cheap hotels and making success along the way. Old conflicts are however reignated upon the return to the French capital. Joachim is betrayed by people from his past, making him lose the venue where they were to perform, and the Paris finale comes to nothing.",5.732,/qHQ6uHeCYafhiO3IL0HpC0dvnJa.jpg,"[{'id': 2426, 'logo_path': '/ebQiHrVpqSs93D3A6eEDy9OFO52.png', 'name': 'Les Films du Poisson', 'origin_country': 'FR'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'FR', 'name': 'France'}]",2010-06-30,0.0,111.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,On Tour,False,6.8,45.0,,
537,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,75910.0,tt1492959,en,Lifted,"The chance to shine in a singing competition offers much-needed hope for a Southern middle-schooler who's drowning in worries, from bullies in the halls to turmoil at home -- and the news that his reservist father has been called back to Afghanistan.",6.633,/a6NB86ebrz2nP7wG1UYwWgKADLZ.jpg,"[{'id': 60036, 'logo_path': None, 'name': 'Tactical Media Productions', 'origin_country': ''}, {'id': 60032, 'logo_path': None, 'name': 'Listed Picture', 'origin_country': ''}, {'id': 60030, 'logo_path': None, 'name': 'Hunter Films', 'origin_country': ''}, {'id': 20581, 'logo_path': '/4EIbzjERCX6Eb8W0GLlrzPSPmRS.png', 'name': 'Picrow', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-08-13,0.0,108.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,One small leap can move heaven and earth,Lifted,False,7.2,21.0,,
538,False,,,1000000.0,"[{'id': 53, 'name': 'Thriller'}]",,35004.0,tt1159721,en,Order of Chaos,"Almost rich, almost thirty, he never lies or cheats, even when his beautiful fiancé orders him around and his ball-busting boss uses threats as motivation. John never makes a sound, eager to do right. Rick Carlson is not. A smooth talking and coercive, Rick turns John's life upside down when he not only moves into his building, but starts working at his competitive law firm.",6.523,/wly6eelF2dqr0K1fOoL0469cup9.jpg,"[{'id': 5510, 'logo_path': None, 'name': 'Ten/Four Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In a world of no absolutes, right and wrong is just a matter of perspective.",Order of Chaos,False,4.4,15.0,,
539,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",http://www.rockslydethemovie.com/,44647.0,tt1258154,en,Rock Slyde,"Between trying to get Judy Bee (Elaine Hendrix) back and tracking down a sexy client's stalker, droll Det. Rock Slyde (Patrick Warburton) has his hands full in this comedy that also stars Rena Sofer and includes cameos by Jason Alexander, Brian Bosworth and Jerry Cantrell. Andy Dick plays a wigged-out cult leader who has successfully brainwashed Judy. Chris Dowling (The Plight of Clownana) writes and directs.",4.97,/zynysYtWZrmEQdEmcAl6piZM4FS.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-01,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A down and out private detective engages in a turf war with a upstart quasi-religious cult.,Rock Slyde,False,5.7,15.0,,
540,False,/pNC1WaBgx92VAgx58wj8gW8opW4.jpg,,0.0,"[{'id': 16, 'name': 'Animation'}]",,352812.0,tt1736313,en,Tick Tock Tale,"Amidst an old London clock shop, a small, quirky mantle clock comes to the aide of the store's more expensive clocks when a thief breaks in and threatens to steal them away.",7.571,/adx0vSGKAwSd9rydH6vUJXMkh7x.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}, {'id': 6125, 'logo_path': '/tVPmo07IHhBs4HuilrcV0yujsZ9.png', 'name': 'Walt Disney Animation Studios', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-06-10,0.0,6.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'xx', 'name': 'No Language'}]",Released,,Tick Tock Tale,False,7.9,49.0,,
